USA,neutral,0
dr fauci,negative,-0.882149
Bernie,positive,0.985704
MN,negative,-0.436943
Dr. Fauci,negative,-0.515637
China,negative,-0.574119
Bernie Sanders,neutral,0
Dr. Fauci,negative,-0.461864
Iraq,negative,-0.975268
BERNIE SANDERS,negative,-0.706414
Bernie Sanders,neutral,0
Lonnie,negative,-0.846649
Barr,negative,-0.895801
India,positive,0.369848
Trump,negative,-0.840093
Trump,negative,-0.846315
Biden,negative,-0.846315
bernie,neutral,0
Fauci,neutral,0
Iraq,negative,-0.975268
Lonnie,negative,-0.894844
Joe Biden,positive,0.375518
Bill Gat,negative,-0.607519
Bernie,positive,0.372401
Trump,negative,-0.952075
BERNIE SANDERS,negative,-0.706414
Trump,neutral,0
RT @TomandSteffani,negative,-0.894761
Trump,negative,-0.901353
Trump,negative,-0.672062
Sanders,neutral,0
 Bill ,negative,-0.894967
George,neutral,0
MN,neutral,0
Pelosi,negative,-0.934811
King Salman,neutral,0
Bernie,negative,-0.53891
Mitch McConnell,negative,-0.92785
America,negative,-0.510934
China,negative,-0.78803
Dr. Anthony Fauci,negative,-0.709535
 completely i,neutral,0
America,positive,0.910979
Donald Trump,negative,-0.818525
Trump,negative,-0.540843
RT @Jim_Jordan,negative,-0.821222
James Comey,negative,-0.821222
Kushner,negative,-0.80635
Bill Gates,negative,-0.555355
China,negative,-0.555355
Trump,neutral,0
Bill Murray,neutral,0
Iran,negative,-0.516843
Bernie,negative,-0.53891
Dr Anthony Fauci,negative,-0.604223
Bill Gates,positive,0.550097
Josie Glassberg,positive,0.817944
Trump,negative,-0.733814
BERNIE SANDERS,negative,-0.706414
Australia,neutral,0
Trump,negative,-0.68462
DeSantis,negative,-0.678012
Chris Cuomo,negative,-0.853412
Donald Trump,neutral,0
China,negative,-0.78803
"ernie ✊🏼

",negative,-0.870243
Bernie,positive,0.779095
Bernie,positive,0.653312
Trump,negative,-0.914905
Dubai Dry Docks,neutral,0
UK,neutral,0
Bernie,negative,-0.873302
Las Vegas,negative,-0.45726
Trump,negative,-0.895387
China,neutral,0
Donald Trump,negative,-0.705904
Jim Acosta,neutral,0
Katie Porter,positive,0.701281
Trump,negative,-0.591669
Whitehouse,positive,0.610385
Bernie,neutral,0
Bernie Bros,negative,-0.73685
Chris Cuomo,negative,-0.853412
Mitch McConnell,negative,-0.92785
Kamala,neutral,0
Trump,negative,-0.547832
Bernie,neutral,0
Trump,negative,-0.943054
Beyoncé,neutral,0
Bron,neutral,0
bernie sanders,neutral,0
Donald Trump,negative,-0.941452
Bret Baier,neutral,0
Obama,negative,-0.895862
Bernie,neutral,0
Biden,negative,-0.939924
Trump,negative,-0.68462
Donald Trump,neutral,0
Bernie,neutral,0
will sta,negative,-0.650824
BERNIE SANDERS,negative,-0.706414
Las Vegas,neutral,0
Bernie,positive,0.51496
Iran,negative,-0.516843
RT @JesseLehrich,positive,0.887606
COVID,negative,-0.964274
King Salman,neutral,0
Trump,negative,-0.665707
Bernie,positive,0.5437
Trump,negative,-0.749361
Mark Ruffalo,negative,-0.945707
Francesco,neutral,0
Bernie Sanders,positive,0.295256
Bernie,neutral,0
Trump,negative,-0.912613
Trump,negative,-0.910808
Well,positive,0.906932
Bernie,neutral,0
Trump,negative,-0.721646
Bernie,negative,-0.53891
Biden,negative,-0.870476
Charles R Drew Univ,positive,0.953965
Trump,negative,-0.833887
USA,negative,-0.749722
Anderson Cooper,neutral,0
 completely i,neutral,0
Bernie,neutral,0
Mecklenburg County,negative,-0.706387
Trump,negative,-0.948345
BERNIE SANDERS,negative,-0.706414
bernie,negative,-0.771827
Fauci,negative,-0.834452
Las Vegas,negative,-0.45726
President Trump,neutral,0
Northern Virginia,negative,-0.98299
BERNIE SANDERS,negative,-0.706414
Trump,negative,-0.24788
Donald Trump,neutral,0
President Trump,neutral,0
NY,negative,-0.927863
China,negative,-0.838082
Bernie,positive,0.982701
Michigan,negative,-0.624139
Bernie Bro,negative,-0.708902
Lonnie,negative,-0.846649
India Corona,negative,-0.762969
Modi,negative,-0.957281
Trump,negative,-0.843587
RT @WajahatAli,negative,-0.31946
Trump,neutral,0.0
Trump,neutral,0
Colorado,neutral,0
Hunter,positive,0.604394
BERNIE SANDERS,positive,0.551771
Bernie,positive,0.653312
Trump,negative,-0.710638
Gates,neutral,0
South Africa,neutral,0
bernie,negative,-0.771827
Donald Trump,negative,-0.87671
RT @jbarro,negative,-0.434749
Bernie,negative,-0.434749
Trump,neutral,0
Lonnie,negative,-0.846649
Bernie,negative,-0.79651
Bernie,negative,-0.564543
USA,neutral,0
MN,negative,-0.543516
Hillary Clinton,negative,-0.893848
Bernie,neutral,0
Alex Charlton,neutral,0
Mayor Duggan,negative,-0.564689
Bernie,positive,0.786833
Bernie,neutral,0
Trump,negative,-0.979167
President Trump,neutral,0
Ryan Van Praet,neutral,0
bernie,negative,-0.771827
Cipollone,neutral,0
 Nee,positive,0.448468
Pelosi,negative,-0.934811
Donald Trump,neutral,0
Rajasthan,neutral,0
Boris,negative,-0.753917
King Salman,neutral,0
Cheryl,neutral,0
Biden,negative,-0.727445
Las Vegas,negative,-0.45726
Trump,negative,-0.69452
Bernie,negative,-0.53891
Daniel Dae Kim,neutral,0
Rachel Maddow,negative,-0.895743
Bernie,negative,-0.913396
abou,positive,0.892842
Joe Biden,negative,-0.770227
Bernie,negative,-0.53891
Donald Trump,negative,-0.941452
@nkjemisin,positive,0.748714
Trump,positive,0.748714
walker,neutral,0
Inspector General Michael Atkinson,neutral,0
Mayor Pete,positive,0.958369
Joe Biden,positive,0.46505
U.S.,neutral,0
Flint,neutral,0
 completely i,neutral,0
Bernie,positive,0.786833
USA,neutral,0
China,neutral,0
Donald Trump,neutral,0
Trump,neutral,0
Illinois,neutral,0
Mr. Trumpity,negative,-0.737695
trump,negative,-0.724561
Trump,neutral,0
President Trump,negative,-0.87705
Trump,neutral,0
@JurgenHissen President Trump,neutral,0
USMCA,neutral,0
Well,positive,0.78006
Trump,neutral,0
Daniel Dae Kim,neutral,0
West Hollywood,negative,-0.897913
Donald Trump,neutral,0
bill gates,negative,-0.853396
Florida,neutral,0
Trump,negative,-0.634164
Trump,negative,-0.892637
South Africa,negative,-0.906681
Mike Dewine,neutral,0
UK,neutral,0
King Salman,neutral,0
Francesco,neutral,0
Bernie,positive,0.5437
Donald Trump,negative,-0.587606
Trump,neutral,0
Bernie,negative,-0.454349
Trump Aide,negative,-0.897605
Keith Watson,neutral,0
Tom Arnold,neutral,0
King Salman,neutral,0
David Frum,positive,0.419829
Donald Trump,neutral,0
Bernie,positive,0.707081
King Salman,neutral,0
Donald Trump,neutral,0
Pelosi,negative,-0.934811
Bernie,positive,0.665027
Trump,positive,0.8457
Bebe Winans,neutral,0
bernie,negative,-0.914248
Alex,neutral,0
@lolsansone @RALPHREMINGTON,negative,-0.720133
RT @JesseLehrich,positive,0.887606
China,neutral,0
Barr,neutral,0
Bernie,negative,-0.53891
Joe Biden,neutral,0
Donald Trump,positive,0.712247
Donald Trump,neutral,0
Bernie,negative,-0.53891
Bill Barr,neutral,0
Bernie Sanders,neutral,0
NY,neutral,0
Trump,neutral,0
Bernie,positive,0.489022
RT @JesseLehrich,positive,0.887606
Biden,positive,0.770918
Yemen,negative,-0.409778
Bernie Corbett,negative,-0.75191
America,negative,-0.473073
Chris Hayes,negative,-0.829761
Egypt,positive,0.551907
China,negative,-0.932217
Trump,negative,-0.716126
Trump,neutral,0
Yi Chang,neutral,0
King Salman,neutral,0
Donald J. Trum,negative,-0.803786
Hillary,neutral,0
Biden,neutral,0
Pakistan,positive,0.672592
Bernie,positive,0.372401
Trump,positive,0.868293
Trump,neutral,0
New York City,neutral,0
Donald Trump,neutral,0
Castro,positive,0.867137
Bernie,negative,-0.53891
Trump,negative,-0.767571
Trump,neutral,0
bernie,neutral,0
Melania Trump,negative,-0.727999
Jason,negative,-0.925165
BERNIE SANDERS,negative,-0.706414
Sanders,neutral,0
Bernie,negative,-0.53891
Trump,negative,-0.97173
Trump,negative,-0.785837
America,negative,-0.785837
bernie,negative,-0.771827
bernie,neutral,0
Biden,negative,-0.40126
Trump,negative,-0.40126
Trump,neutral,0
BILL GATES,negative,-0.91198
Yi Chang,neutral,0
King Salman,neutral,0
@narendramodi,positive,0.955684
@TheMarkPantano Trump,negative,-0.893297
Bernie,negative,-0.53891
Jay,negative,-0.923043
Dr Anthony Fauci,negative,-0.604223
Gregg Popovich,neutral,0
@John_F_Kennnedy,neutral,0.0
Pelosi,negative,-0.946685
China,negative,-0.78803
China,neutral,0
bernie,neutral,0
Kevin McCarthy,negative,-0.918056
Trump,negative,-0.917882
Bernie,negative,-0.823865
Biden,negative,-0.77327
donald POS trump,neutral,0
RT @Jim_Jordan,negative,-0.821222
James Comey,negative,-0.821222
Mitch McConnell,negative,-0.92785
Ohio,negative,-0.815281
Trump,negative,-0.641411
Brie Brie,positive,0.849286
BERNIE SANDERS,negative,-0.706414
King Salman,neutral,0
Joe Biden,negative,-0.458804
Bill Gates,neutral,0
PELOSI,negative,-0.812446
King Salman,neutral,0
Biden,neutral,0
Alaska,negative,-0.534841
Bernie,negative,-0.997892
biden,negative,-0.842636
Bernie,positive,0.991696
Bernie,positive,0.623618
bernie,neutral,0
Biden,neutral,0
Robert F Kennedy Jr.,neutral,0
Trump,neutral,0
Delhi,neutral,0
Fauci,neutral,0
Narendra Modi,positive,0.975238
Biden,negative,-0.740182
Donald Trump,negative,-0.386763
USA,neutral,0
BILL GATES,neutral,0
Bill Gates,negative,-0.791045
wa,neutral,0
Melania Trump,negative,-0.727999
Bernie,negative,-0.53891
Bernie,negative,-0.53891
King Salman,neutral,0
USA,neutral,0
Donald Trump,neutral,0
Parker,positive,0.638747
Martin Shkreli,neutral,0
Elizabeth Holmes,neutral,0
@narendramodi,positive,0.955684
Bernie,negative,-0.53891
UK,negative,-0.936856
Yi Chang,neutral,0
Denver,negative,-0.543981
N.Y.,neutral,0
😂🤣 h,negative,-0.851249
Dr. Stephen Linder,neutral,0
Trump,negative,-0.880778
Donald Trump,neutral,0
Robert F. Kennedy,negative,-0.911548
Biden,neutral,0
China,neutral,0
@amyklobuchar Mr. PRESIDENT,neutral,0
Bernie,neutral,0
President Trump,neutral,0
BERNIE,positive,0.581478
President Trump,neutral,0
Jim Acosta,negative,-0.657248
Biden,neutral,0
Bernie,neutral,0
Bernie,positive,0.967485
Lonnie,negative,-0.846649
Las Vegas,negative,-0.45726
Bill Barr,negative,-0.68754
Michael Obama,negative,-0.920316
King Salman,neutral,0
Lonnie,negative,-0.846649
US,neutral,0
Egypt,negative,-0.843114
Biden,neutral,0
bernie,positive,0.891611
King Salman,neutral,0
Trump,neutral,0
 completely i,neutral,0
Trump,neutral,0
King Salman,neutral,0
B.C.,neutral,0
Pakistan,positive,0.672592
B.C.,neutral,0
B.C.,neutral,0
Fauci,positive,0.354716
Bernie Bros,negative,-0.92804
biden,negative,-0.967095
Trump,neutral,0
Bernie,positive,0.985704
Chuck Todd,negative,-0.957652
Trump,negative,-0.68462
Donald Trump,positive,0.712247
U.K.,neutral,0
Boris Johnson,neutral,0
B.C.,neutral,0
B.C.,neutral,0
Iraq,negative,-0.975268
Japan,negative,-0.64824
B.C.,neutral,0
Trump,negative,-0.885384
BERNIE SANDERS,negative,-0.706414
Bernie Bros,negative,-0.73685
China,negative,-0.849062
Trump,neutral,0
B.C.,neutral,0
B.C.,neutral,0
Biden,neutral,0
B.C.,neutral,0
B.C.,neutral,0
Bernie,negative,-0.53891
Joe Biden,negative,-0.458804
Trump,negative,-0.578398
joey,positive,0.427339
🦠 Pinning ,neutral,0
Trump,negative,-0.952075
 completely i,neutral,0
Michigan,neutral,0
Canada,negative,-0.611723
Trump,neutral,0
Bernie,negative,-0.877841
Oregon,neutral,0
Fauci,negative,-0.699265
India,positive,0.783344
MEGHAN,neutral,0
Canada,negative,-0.936074
Mississippi,negative,-0.605876
USA,neutral,0
Bernie,negative,-0.791734
Dear Berners,positive,0.904597
Bernie,negative,-0.53891
Jill Stein,negative,-0.885778
Bernie,negative,-0.564543
America,negative,-0.785233
Trump,negative,-0.947567
ezra miller,negative,-0.868712
Trump,neutral,0
US,neutral,0
DeMar ,neutral,0
Joe Biden,neutral,0
Bernie Sanders,neutral,0
Jack Dorsey,positive,0.551559
Denver,neutral,0
Zuma,neutral,0
Rep. Ron Paul,negative,-0.740051
Dr. Fauci,negative,-0.740051
Mike Dewine,neutral,0
King Salman,neutral,0
Dr Anthony Fauci,negative,-0.604223
BiDeN,neutral,0
Bernie Sanders,neutral,0
Bernie,neutral,0
America,neutral,0
Well,positive,0.78006
Sanders,positive,0.296629
Bill Gates,neutral,0
Cabinet minister Robert Jenrick,negative,-0.486174
Dr. Fauci,positive,0.900764
Amy McGrath,positive,0.648398
President Trump,neutral,0
@narendramodi,positive,0.955684
James Comey,negative,-0.872749
NYC,negative,-0.629895
trump,negative,-0.937014
Mitch McConnell,negative,-0.775692
Donald Trump,neutral,0
Trump,negative,-0.646761
Donald Trump,negative,-0.806588
Donald Trump,negative,-0.806588
Trump,neutral,0
Canada,negative,-0.611723
Sanders,negative,-0.504701
Dr. Fauci,negative,-0.708225
BERNIE SANDERS,negative,-0.706414
South Africa,neutral,0
Henry Kissinger,neutral,0
biden,neutral,0
King Salman,neutral,0
Bernie,negative,-0.877841
Dr. @drscottjensen,negative,-0.917244
Trump,neutral,0
George Papadopoulos,neutral,0
Biden,negative,-0.767581
Bernie,negative,-0.53891
bernie Sanders,neutral,0
boris,neutral,0
Dr. @VinGuptaMD,negative,-0.39438
BERNIE SANDERS,negative,-0.706414
Biden,negative,-0.842916
Trump,negative,-0.907717
Donald Trump,negative,-0.87671
Melinda Gates,negative,-0.565096
America,negative,-0.885389
Bernie,negative,-0.53891
Bernie,negative,-0.564543
USA,neutral,0
BERNIE SANDERS,negative,-0.706414
USA,neutral,0
@nkjemisin,positive,0.748714
Trump,positive,0.748714
Trumpy,positive,0.494674
Joe,positive,0.494674
bernie,neutral,0
BERNIE SANDERS,negative,-0.706414
Obama,positive,0.719443
Bernie,negative,-0.53891
Trump,neutral,0
USA,neutral,0
Malaymail,negative,-0.958104
Robert E. Lee,neutral,0
Bernie,negative,-0.462723
Trump,negative,-0.925842
BERNIE SANDERS,negative,-0.706414
Donald Trump,neutral,0
Agolf Twitler,negative,-0.704531
BERNIE SANDERS,negative,-0.706414
Kayleigh McEnany,negative,-0.779783
Bernie,negative,-0.787038
Canada,neutral,0
Donald Trump,negative,-0.850724
Bernie,negative,-0.53891
Tom Luce,neutral,0
Trump,negative,-0.798268
Josh,negative,-0.943274
Trump,neutral,0
Bernie Sanders,neutral,0
Treasury Secretary Steven Mnuchin,neutral,0
Trump,neutral,0
Bihar,positive,0.962457
Donald Trump,neutral,0
Rep. Ocasio,neutral,0
Karen Whitsett,positive,0.646642
Bill Gates,negative,-0.724467
Spain,neutral,0
Trump,neutral,0
Trump,negative,-0.958135
Trump,negative,-0.80331
Bernie,negative,-0.53891
Trump,neutral,0
Bernie,negative,-0.53891
Las Vegas,neutral,0
USA,positive,0.487429
Ventura County,neutral,0
Houston,negative,-0.947304
Mr Obama,negative,-0.722795
Bernie,negative,-0.972496
Biden,negative,-0.740182
King Salman,neutral,0
Bernie,negative,-0.53891
David Frum,positive,0.419829
Bernie,negative,-0.764268
USA,neutral,0
Biden,neutral,0
Donald Trump,neutral,0
USA,neutral,0
Bernie Sanders,negative,-0.922308
Narendra Modi,positive,0.975238
@briebriejoy Briahna,negative,-0.537207
Trump,negative,-0.961908
Modiji,neutral,0
Tom Cotton,neutral,0
Jim Jordan,neutral,0
Trump,negative,-0.948315
India,neutral,0
Trump,negative,-0.997078
Bernie Sanders,positive,0.685568
Biden,negative,-0.664159
Trump,negative,-0.664159
Cabinet minister Robert Jenrick,negative,-0.486174
Joe Biden,positive,0.46505
President Trump,neutral,0
King Salman,neutral,0
Bernie,neutral,0
Trump,negative,-0.848438
Bernie,negative,-0.868975
Dear Berners,positive,0.904597
Trump,neutral,0
Trump,negative,-0.772355
Bill Gates,negative,-0.636915
Africa,negative,-0.851471
Bernie Sanders,neutral,0
Donald Trump,neutral,0
Peter Navarro,neutral,0
St. Louis City,negative,-0.888113
berners,positive,0.647344
Michigan,negative,-0.77831
Kayleigh McEnany,negative,-0.620563
Keith Watson,neutral,0
New York,negative,-0.853051
King Salman,neutral,0
Chuck Todd,neutral,0
President Trump,neutral,0
Mumbai,neutral,0
Iran,negative,-0.516843
Tiger King,negative,-0.894166
Southwest Wyoming,neutral,0
Trump,negative,-0.832436
Bernie,positive,0.945321
Donald Trump,neutral,0
RT @jbarro,negative,-0.98167
Darla,negative,-0.404757
Trump,negative,-0.24788
Lonnie,negative,-0.846649
Justin Trudeau,neutral,0
Chicago,negative,-0.424796
Barr,negative,-0.971171
Trump,neutral,0
RT @Jim_Jordan,negative,-0.821222
James Comey,negative,-0.821222
Donald Trump,neutral,0
BERNIE,negative,-0.653308
Trump,neutral,0
Bernie,negative,-0.564543
BIll Gates,neutral,0
Duncan Smith,negative,-0.656062
Trump,negative,-0.70407
Trump,negative,-0.894336
 completely i,neutral,0
Sherrod Brown,neutral,0
Trump,neutral,0
Joe,negative,-0.944484
Bernie,negative,-0.564543
President Trump,neutral,0
SecDef Mattis,neutral,0
Mattis,neutral,0
Haiti,negative,-0.886653
Dr. Fauci,negative,-0.928848
Joe Exotic,negative,-0.330299
pati,positive,0.687894
Bernie,negative,-0.859172
barron,neutral,0
Biden,neutral,0
Canada,negative,-0.611723
America,negative,-0.905031
America,neutral,0
Mitch McConnell,negative,-0.92785
Trump,negative,-0.70407
Former VP Joe Biden,neutral,0
Trump,positive,0.72393
Trump,negative,-0.70666
Shah Rukh Khan,neutral,0
Bernie,neutral,0
NYC,negative,-0.88707
Trump,negative,-0.906769
America,positive,0.910979
NYC,neutral,0
bernie,neutral,0
Turkey,negative,-0.902936
Mayo,negative,-0.765417
Ventura County,neutral,0
Joe Biden,negative,-0.729134
Louisiana,neutral,0
China,negative,-0.337663
Bernie Sanders,neutral,0
Trump,negative,-0.917347
President Trump,neutral,0
Biden,neutral,0
Bernie,negative,-0.566071
Lonnie,negative,-0.846649
LeBaron,negative,-0.821043
Dr. Fauci,negative,-0.461864
Mueller,negative,-0.619847
King Salman,neutral,0
Bernie,negative,-0.53891
Jurgen Thoelen,neutral,0
Wuhan,neutral,0
Trump,neutral,0.0
Joe,negative,-0.801285
Sun City,neutral,0
Bernie,negative,-0.55971
Wuhan,neutral,0
King Salman,neutral,0
US,negative,-0.754715
Trump,negative,-0.514531
Trump,neutral,0
gates,negative,-0.72319
Kamala Harris,positive,0.769568
MN,negative,-0.596204
India,positive,0.587724
Trump,negative,-0.868331
ivanka😭😭,negative,-0.666168
America,negative,-0.840592
Gasmask Geatz,neutral,0
Cuomo,negative,-0.874008
President Trump,negative,-0.956566
Turkey,negative,-0.902936
America,negative,-0.939594
Clintons,negative,-0.784223
New York,negative,-0.853051
Melinda Gates,negative,-0.565096
Bernie,positive,0.835503
Bernie,negative,-0.53891
Trump,neutral,0
Bernie,neutral,0
Donald Trump,neutral,0
Donald Trump,negative,-0.880343
Dr. Fauci,negative,-0.461864
Biden,negative,-0.786356
Trump,negative,-0.847902
Bernie,negative,-0.877841
Bernie,negative,-0.920926
Trump,negative,-0.877982
Hunter Biden,neutral,0
Bill Barr,neutral,0
Daniel Dae Kim,neutral,0
Wayne Pearce,negative,-0.685801
Bernie,negative,-0.53891
Trump,positive,0.534345
Mitch Marner,neutral,0
Biden,negative,-0.664558
Trump,negative,-0.790981
Bill Gates,neutral,0
Trump,neutral,0
Iraq,negative,-0.975268
BERNIE,neutral,0
Alec Baldwin,neutral,0
Bernie,negative,-0.53891
BERNIE,neutral,0
Melinda Gates,negative,-0.565096
Bill Gates,neutral,0
Bernie,negative,-0.53891
dr fauci,negative,-0.882149
China,neutral,0
China,negative,-0.78803
RT @jbarro,negative,-0.98167
Bernie,positive,0.556601
Governor Newsom,positive,0.869219
Mitch McConnell,negative,-0.775692
Trump,negative,-0.933177
Chuck Todd,positive,0.969894
Trump,negative,-0.825843
Kashmir,positive,0.413596
Bernie,positive,0.74213
Biden,neutral,0
Delhi,neutral,0
New York,negative,-0.853051
Trump,neutral,0
Joe Biden,neutral,0
Donald Trump,neutral,0
Trump,negative,-0.773428
trump,negative,-0.838065
Trump,negative,-0.947567
Trump,negative,-0.888684
Donald Trump,negative,-0.900456
Delaware,negative,-0.703575
Bernie,negative,-0.844155
BERNIE SANDERS,positive,0.551771
Trump,positive,0.833053
BERNIE SANDERS,negative,-0.706414
George W. Bush,negative,-0.812245
Trump,negative,-0.859179
Trump,negative,-0.973787
bernie sanders,positive,0.774544
Rep. Porter,negative,-0.739045
Bill Barr,neutral,0
Donald Trump Jr.,neutral,0
Trump,negative,-0.646761
India,neutral,0
Trump,negative,-0.630845
VA,neutral,0
Former VP Joe Biden,neutral,0
Bernie,negative,-0.972496
Trump,negative,-0.618538
Bill Gates,neutral,0
Bernie Sanders,negative,-0.741801
Donald Trump,neutral,0
Bernie Sanders,neutral,0
bernie,negative,-0.914248
new India,negative,-0.675368
Delhi,negative,-0.675368
Joe Biden,negative,-0.458804
Trump,negative,-0.532923
Rep. Porter,negative,-0.796224
Bernie,positive,0.684023
Bernie,negative,-0.53891
Bernie,positive,0.751278
Chicago,negative,-0.810514
Trump,negative,-0.68462
Trump,neutral,0
Biden,negative,-0.897798
Canada,neutral,0
Bernie,negative,-0.911673
President Trump,negative,-0.992929
Barr,negative,-0.992929
Bernie Sanders,neutral,0
Trump,negative,-0.68462
Lonnie,negative,-0.846649
Pakistan,positive,0.672592
Joe Biden,negative,-0.458804
Hajdu,neutral,0
Trump,neutral,0
Inspector General Michael Atkinson,neutral,0
Trump,negative,-0.952075
Trump,negative,-0.713305
Bernie,negative,-0.877841
Bernie,negative,-0.53891
Oriol Junqueras,positive,0.336119
Trump,negative,-0.989703
Bernie Bros,negative,-0.812861
Trump,neutral,0
Donald Trump,negative,-0.974478
India,positive,0.629684
Bernie,negative,-0.564543
li,negative,-0.947137
Trump,negative,-0.917347
Trump,neutral,0
Trump,neutral,0
Jim Acosta,neutral,0
Bernie,positive,0.824327
Quezon City,negative,-0.669595
President Trump,neutral,0
India,positive,0.629684
Donald Trump,negative,-0.639129
Herle,negative,-0.523423
Byrne,negative,-0.523423
Trump,negative,-0.628181
BERNIE SANDERS,negative,-0.706414
Dr Fauci,negative,-0.986267
Mira,neutral,0
Barr,positive,0.97169
Trump,neutral,0
Bernie,negative,-0.53891
Bill Gates,neutral,0
India,positive,0.629684
Trump,negative,-0.917347
Donald Trump,neutral,0
Bill Gates,positive,0.665561
Mexico,neutral,0
Justin Trudeau,positive,0.403767
Trump,neutral,0
Australia,neutral,0
Bernie,negative,-0.53891
@HJBenjamin,negative,-0.913688
Trump,negative,-0.913688
bernie,neutral,0
@amyklobuchar,positive,0.606665
Trump,neutral,0
Bernie,positive,0.945321
Trump,negative,-0.947567
COVID,negative,-0.655102
US,negative,-0.655102
Cabinet minister Robert Jenrick,negative,-0.486174
Trump,negative,-0.859179
Trump,neutral,0
BERNIE SANDERS,negative,-0.706414
BERNIE SANDERS,negative,-0.706414
Trump,neutral,0
li,negative,-0.947137
Tiger King,negative,-0.894166
India,negative,-0.847855
bernie,positive,0.759543
@dvillella Trump,negative,-0.750088
Trump,neutral,0
John,neutral,0
Lonnie,negative,-0.846649
Joe Biden,negative,-0.944112
Officer Breann Leath,neutral,0
USA,neutral,0
Chicago,negative,-0.810514
@narendramodi,positive,0.955684
Bernie,negative,-0.618515
America,negative,-0.863938
Michigan,negative,-0.624139
Trump,neutral,0
Lagos,neutral,0
Joe Biden,neutral,0
Fran Lebowitz,positive,0.361577
Kapil Dev,negative,-0.750285
Mika Brzezinski,negative,-0.720229
Joe Biden,positive,0.46505
Joe Biden,negative,-0.750547
Mike Pence,negative,-0.639248
Trump,negative,-0.917347
President Trump pollls,neutral,0
Sen. Bernie Sanders,positive,0.706876
India,negative,-0.984311
Melania Trump,negative,-0.727999
Biden,negative,-0.906758
@jeremyscahill,neutral,0
Trump,neutral,0
Trump,negative,-0.980767
Trump,negative,-0.71739
Yi Chang,neutral,0
VA,neutral,0
Arunachal Pradesh,positive,0.384818
Bernie Sanders,negative,-0.843391
Bernie Sanders,neutral,0
India,neutral,0
Bernie,negative,-0.53891
Bernie,negative,-0.53891
Trump,neutral,0
Donald Trump,neutral,0
Bernie,neutral,0
Des Moines,neutral,0
Bill Gates,neutral,0
Bill Barr,neutral,0
Donald Trump,negative,-0.619724
Trump,neutral,0.0
Ukraine,negative,-0.835001
China,negative,-0.871636
Donald J.Trump,positive,0.883581
Bernie,negative,-0.7794
BERNIE SANDERS,negative,-0.706414
Trump,negative,-0.713305
Bernie,negative,-0.564543
Trudeau,negative,-0.809981
bernie,neutral,0
Bernie Sanders,neutral,0
Yi Chang,neutral,0
Donald Trump,negative,-0.974478
Bernie,positive,0.858383
trump,positive,0.932307
Rep. Porter,negative,-0.739045
walker,positive,0.565236
China,neutral,0
Biden,negative,-0.897798
Biden,negative,-0.672513
@nkjemisin,positive,0.748714
Trump,positive,0.748714
India,negative,-0.965872
Trump,negative,-0.947567
President Trump,neutral,0
Francesco,neutral,0
Trump,neutral,0
Bernie Sanders,neutral,0
America,positive,0.795629
Donald Trump,neutral,0
RT @Jim_Jordan,negative,-0.821222
James Comey,negative,-0.821222
Bernie,negative,-0.53891
Bernie Sanders,negative,-0.873123
Trump,negative,-0.982486
Colin Kaepernick,positive,0.943443
Bernie,negative,-0.53891
Trump,neutral,0
Jeffrey Epstein,neutral,0
Trump,negative,-0.523518
Japan,neutral,0
BERNIE SANDERS,negative,-0.706414
Donald Trump,neutral,0
Bernie,negative,-0.564543
Biden,neutral,0
Biden,neutral,0
Trump,negative,-0.641411
Sen. Mark Warner,neutral,0
ernie is ,neutral,0
Bernie,negative,-0.53891
Africa,negative,-0.692625
America,neutral,0
Trump,negative,-0.506996
Trump,negative,-0.472149
Bernie,negative,-0.53891
bernie,positive,0.759543
Chicago,negative,-0.683902
Lonnie,negative,-0.894844
Trump,negative,-0.865927
John,neutral,0
New York,negative,-0.852966
B.C.,neutral,0
Trump,negative,-0.683767
Dr. Fauci,negative,-0.461864
bernie,negative,-0.846863
Trump,negative,-0.59423
Obama,neutral,0
Indonesia,negative,-0.557351
Shaun King,neutral,0
Barr,neutral,0
Trump,neutral,0
Trump,neutral,0
BERNIE SANDERS,negative,-0.706414
Bernie,positive,0.788085
Bill Barr,negative,-0.951688
Vladimir Putin,negative,-0.52652
Joe Biden,neutral,0
Donald Trump,negative,-0.786769
Bernie,positive,0.368907
Lonnie,negative,-0.846649
Mitch McConnell,negative,-0.92785
Nancy Pelosi,negative,-0.885251
Lagos,neutral,0
Obama,neutral,0
Pornhub,positive,0.841565
Bernie,negative,-0.53891
Bernie,negative,-0.53891
bernie bros,negative,-0.580325
India,positive,0.543514
Trump,negative,-0.646761
BERNIE SANDERS,negative,-0.706414
Trump,negative,-0.952075
Trump,negative,-0.68462
Bernie,negative,-0.53891
Trump,negative,-0.851128
Quinn Callander,neutral,0
Trump,negative,-0.794791
bernie,neutral,0
Biden,negative,-0.740182
Trump,neutral,0
Devaki Bhandari,negative,-0.913064
Jim Acosta,neutral,0
Dr. Fauci,negative,-0.461864
Trump,neutral,0
Trump,negative,-0.641408
Bernie,neutral,0
Bernie,neutral,0
Bernie,neutral,0
America,negative,-0.774537
Chip Franklin,positive,0.741035
Bernie,positive,0.337059
Trump,negative,-0.721646
Wedding inspo,positive,0.876228
Trump,negative,-0.641411
Biden,neutral,0
Lonnie,negative,-0.846649
Bernie,negative,-0.462723
Colorado,negative,-0.780599
